x-axis,1,2
second,Volt,Volt
+31.10000E-03,+69.46733594E+00,+1.19120602E+00
+31.12900E-03,+70.23919523E+00,+1.17864320E+00
+31.15800E-03,+69.61205956E+00,+1.15477386E+00
+31.18700E-03,+69.46733594E+00,+1.15100501E+00
+31.21600E-03,+69.61205956E+00,+1.17110551E+00
+31.24500E-03,+69.99798920E+00,+1.17110551E+00
+31.27400E-03,+69.46733594E+00,+1.15477386E+00
+31.30300E-03,+69.70854197E+00,+1.15728642E+00
+31.33200E-03,+70.09447161E+00,+1.15477386E+00
+31.36100E-03,+70.23919523E+00,+1.15728642E+00
+31.39000E-03,+70.23919523E+00,+1.15100501E+00
+31.41900E-03,+69.46733594E+00,+1.15100501E+00
+31.44800E-03,+70.86633090E+00,+1.17110551E+00
+31.47700E-03,+0.0E+00,-48.74372E-03
+31.50600E-03,+144.72362E-03,-38.69347E-03
+31.53500E-03,+530.65326E-03,-34.92462E-03
+31.56400E-03,+627.13567E-03,-34.92462E-03
+31.59300E-03,+530.65326E-03,-34.92462E-03
+31.62200E-03,+0.0E+00,-38.69347E-03
+31.65100E-03,+0.0E+00,-34.92462E-03
+31.68000E-03,+0.0E+00,-34.92462E-03
+31.70900E-03,+241.20603E-03,-48.74372E-03
+31.73800E-03,+0.0E+00,-34.92462E-03
+31.76700E-03,+0.0E+00,-34.92462E-03
+31.79600E-03,-627.13567E-03,-47.48744E-03
+31.82500E-03,+0.0E+00,-34.92462E-03
+31.85400E-03,+0.0E+00,-34.92462E-03
+31.88300E-03,+0.0E+00,-41.20603E-03
+31.91200E-03,+627.13567E-03,-18.59297E-03
+31.94100E-03,+530.65326E-03,-34.92462E-03
+31.97000E-03,+627.13567E-03,-55.02513E-03
+31.99900E-03,+771.85929E-03,-48.74372E-03
+32.02800E-03,+0.0E+00,-58.79397E-03
+32.05700E-03,+0.0E+00,-34.92462E-03
+32.08600E-03,+0.0E+00,-38.69347E-03
+32.11500E-03,+0.0E+00,-14.82412E-03
+32.14400E-03,+0.0E+00,-38.69347E-03
+32.17300E-03,+530.65326E-03,-48.74372E-03
+32.20200E-03,+0.0E+00,-34.92462E-03
+32.23100E-03,+0.0E+00,-28.64322E-03
+32.26000E-03,+0.0E+00,-18.59297E-03
+32.28900E-03,+289.44723E-03,-21.10553E-03
+32.31800E-03,+0.0E+00,-31.15578E-03
+32.34700E-03,+0.0E+00,-34.92462E-03
+32.37600E-03,+0.0E+00,-34.92462E-03
+32.40500E-03,+0.0E+00,-34.92462E-03
+32.43400E-03,-627.13567E-03,-51.25628E-03
+32.46300E-03,+0.0E+00,-34.92462E-03
+32.49200E-03,+144.72362E-03,-51.25628E-03
+32.52100E-03,+241.20603E-03,-34.92462E-03
+32.55000E-03,+0.0E+00,-34.92462E-03
+32.57900E-03,+0.0E+00,-28.64322E-03
+32.60800E-03,+0.0E+00,-18.59297E-03
+32.63700E-03,+0.0E+00,-48.74372E-03
+32.66600E-03,+0.0E+00,-34.92462E-03
+32.69500E-03,+0.0E+00,-21.10553E-03
+32.72400E-03,+0.0E+00,-55.02513E-03
+32.75300E-03,+0.0E+00,-48.74372E-03
+32.78200E-03,+144.72362E-03,-34.92462E-03
+32.81100E-03,-241.20603E-03,-34.92462E-03
+32.84000E-03,+482.41206E-03,-38.69347E-03
+32.86900E-03,+0.0E+00,-34.92462E-03
+32.89800E-03,+0.0E+00,-34.92462E-03
+32.92700E-03,+241.20603E-03,-21.10553E-03
+32.95600E-03,+0.0E+00,-34.92462E-03
+32.98500E-03,+0.0E+00,-34.92462E-03
+33.01400E-03,+144.72362E-03,-34.92462E-03
+33.04300E-03,+241.20603E-03,-34.92462E-03
+33.07200E-03,-627.13567E-03,-22.36181E-03
+33.10100E-03,+0.0E+00,-41.20603E-03
+33.13000E-03,+0.0E+00,-34.92462E-03
+33.15900E-03,+0.0E+00,-21.10553E-03
+33.18800E-03,+0.0E+00,-55.02513E-03
+33.21700E-03,+0.0E+00,-48.74372E-03
+33.24600E-03,+0.0E+00,-38.69347E-03
+33.27500E-03,+530.65326E-03,-41.20603E-03
+33.30400E-03,+0.0E+00,-51.25628E-03
+33.33300E-03,+0.0E+00,-28.64322E-03
+33.36200E-03,+0.0E+00,-51.25628E-03
+33.39100E-03,+530.65326E-03,-21.10553E-03
+33.42000E-03,+0.0E+00,-55.02513E-03
+33.44900E-03,+0.0E+00,-28.64322E-03
+33.47800E-03,+0.0E+00,-31.15578E-03
+33.50700E-03,+0.0E+00,-34.92462E-03
+33.53600E-03,+0.0E+00,-47.48744E-03
+33.56500E-03,+0.0E+00,-55.02513E-03
+33.59400E-03,+0.0E+00,-22.36181E-03
+33.62300E-03,+530.65326E-03,-34.92462E-03
+33.65200E-03,+0.0E+00,-34.92462E-03
+33.68100E-03,+0.0E+00,-48.74372E-03
+33.71000E-03,+0.0E+00,-34.92462E-03
+33.73900E-03,-530.65326E-03,-34.92462E-03
+33.76800E-03,+0.0E+00,-22.36181E-03
+33.79700E-03,+0.0E+00,-41.20603E-03
+33.82600E-03,+627.13567E-03,-51.25628E-03
+33.85500E-03,+0.0E+00,-34.92462E-03
+33.88400E-03,-144.72362E-03,-51.25628E-03
+33.91300E-03,+0.0E+00,-68.84422E-03
+33.94200E-03,+0.0E+00,-34.92462E-03
+33.97100E-03,+241.20603E-03,-34.92462E-03
+34.00000E-03,+627.13567E-03,-38.69347E-03
+34.02900E-03,-530.65326E-03,-41.20603E-03
+34.05800E-03,+0.0E+00,-38.69347E-03
+34.08700E-03,+0.0E+00,-34.92462E-03
+34.11600E-03,+0.0E+00,-34.92462E-03
+34.14500E-03,+0.0E+00,-27.38694E-03
+34.17400E-03,+0.0E+00,-38.69347E-03
+34.20300E-03,+530.65326E-03,-42.46231E-03
+34.23200E-03,+0.0E+00,-51.25628E-03
+34.26100E-03,+0.0E+00,-14.82412E-03
+34.29000E-03,+144.72362E-03,-55.02513E-03
+34.31900E-03,+530.65326E-03,-34.92462E-03
+34.34800E-03,-627.13567E-03,-38.69347E-03
+34.37700E-03,+0.0E+00,-34.92462E-03
+34.40600E-03,+0.0E+00,-31.15578E-03
+34.43500E-03,-241.20603E-03,-48.74372E-03
+34.46400E-03,+0.0E+00,-18.59297E-03
+34.49300E-03,-530.65326E-03,-34.92462E-03
+34.52200E-03,+0.0E+00,-34.92462E-03
+34.55100E-03,+0.0E+00,-34.92462E-03
+34.58000E-03,+0.0E+00,-34.92462E-03
+34.60900E-03,-530.65326E-03,-55.02513E-03
+34.63800E-03,+144.72362E-03,-34.92462E-03
+34.66700E-03,+0.0E+00,-21.10553E-03
+34.69600E-03,+0.0E+00,-51.25628E-03
+34.72500E-03,+0.0E+00,-34.92462E-03
+34.75400E-03,+627.13567E-03,-38.69347E-03
+34.78300E-03,+0.0E+00,-27.38694E-03
+34.81200E-03,+0.0E+00,-18.59297E-03
+34.84100E-03,+0.0E+00,-48.74372E-03
+34.87000E-03,+0.0E+00,-51.25628E-03
+34.89900E-03,+0.0E+00,-47.48744E-03
+34.92800E-03,+0.0E+00,-14.82412E-03
+34.95700E-03,+241.20603E-03,-48.74372E-03
+34.98600E-03,-144.72362E-03,-34.92462E-03
+35.01500E-03,+0.0E+00,-34.92462E-03
+35.04400E-03,+0.0E+00,-34.92462E-03
+35.07300E-03,+0.0E+00,-41.20603E-03
+35.10200E-03,+627.13567E-03,-38.69347E-03
+35.13100E-03,+771.85929E-03,-41.20603E-03
+35.16000E-03,-627.13567E-03,-38.69347E-03
+35.18900E-03,+0.0E+00,-34.92462E-03
+35.21800E-03,+0.0E+00,-38.69347E-03
+35.24700E-03,+0.0E+00,-34.92462E-03
+35.27600E-03,+0.0E+00,-51.25628E-03
+35.30500E-03,+0.0E+00,-21.10553E-03
+35.33400E-03,+0.0E+00,-38.69347E-03
+35.36300E-03,+0.0E+00,-48.74372E-03
+35.39200E-03,+144.72362E-03,-18.59297E-03
+35.42100E-03,+0.0E+00,-34.92462E-03
+35.45000E-03,+0.0E+00,-38.69347E-03
+35.47900E-03,+0.0E+00,-34.92462E-03
+35.50800E-03,+627.13567E-03,-51.25628E-03
+35.53700E-03,+0.0E+00,-55.02513E-03
+35.56600E-03,+0.0E+00,-38.69347E-03
+35.59500E-03,+0.0E+00,-21.10553E-03
+35.62400E-03,+771.85929E-03,-55.02513E-03
+35.65300E-03,+530.65326E-03,-48.74372E-03
+35.68200E-03,+0.0E+00,-51.25628E-03
+35.71100E-03,+0.0E+00,-48.74372E-03
+35.74000E-03,+0.0E+00,-18.59297E-03
+35.76900E-03,+241.20603E-03,-41.20603E-03
+35.79800E-03,+0.0E+00,-47.48744E-03
+35.82700E-03,+0.0E+00,-48.74372E-03
+35.85600E-03,+0.0E+00,-67.58794E-03
+35.88500E-03,+0.0E+00,-41.20603E-03
+35.91400E-03,+0.0E+00,-51.25628E-03
+35.94300E-03,+0.0E+00,-55.02513E-03
+35.97200E-03,+627.13567E-03,-38.69347E-03
+36.00100E-03,+0.0E+00,-34.92462E-03
+36.03000E-03,+0.0E+00,-38.69347E-03
+36.05900E-03,+0.0E+00,-34.92462E-03
+36.08800E-03,-627.13567E-03,-38.69347E-03
+36.11700E-03,+0.0E+00,-21.10553E-03
+36.14600E-03,+0.0E+00,-34.92462E-03
+36.17500E-03,+0.0E+00,-34.92462E-03
+36.20400E-03,+0.0E+00,-34.92462E-03
+36.23300E-03,-530.65326E-03,-48.74372E-03
+36.26200E-03,+0.0E+00,-31.15578E-03
+36.29100E-03,+0.0E+00,-28.64322E-03
+36.32000E-03,-144.72362E-03,-38.69347E-03
+36.34900E-03,+0.0E+00,-34.92462E-03
+36.37800E-03,+144.72362E-03,-34.92462E-03
+36.40700E-03,+0.0E+00,-34.92462E-03
+36.43600E-03,-144.72362E-03,-34.92462E-03
+36.46500E-03,+0.0E+00,-21.10553E-03
+36.49400E-03,+0.0E+00,-22.36181E-03
+36.52300E-03,-241.20603E-03,-34.92462E-03
+36.55200E-03,+0.0E+00,-18.59297E-03
+36.58100E-03,+0.0E+00,-41.20603E-03
+36.61000E-03,+0.0E+00,-18.59297E-03
+36.63900E-03,+771.85929E-03,-34.92462E-03
+36.66800E-03,+0.0E+00,-34.92462E-03
+36.69700E-03,+0.0E+00,-34.92462E-03
+36.72600E-03,+0.0E+00,-47.48744E-03
+36.75500E-03,+0.0E+00,-41.20603E-03
+36.78400E-03,+0.0E+00,-34.92462E-03
+36.81300E-03,+241.20603E-03,-48.74372E-03
+36.84200E-03,-627.13567E-03,-22.36181E-03
+36.87100E-03,+0.0E+00,-34.92462E-03
+36.90000E-03,+0.0E+00,-34.92462E-03
+36.92900E-03,+0.0E+00,-48.74372E-03
+36.95800E-03,-482.41206E-03,-51.25628E-03
+36.98700E-03,+530.65326E-03,-28.64322E-03
+37.01600E-03,-482.41206E-03,-34.92462E-03
+37.04500E-03,+241.20603E-03,-34.92462E-03
+37.07400E-03,+144.72362E-03,-34.92462E-03
+37.10300E-03,+0.0E+00,-21.10553E-03
+37.13200E-03,+0.0E+00,-18.59297E-03
+37.16100E-03,-241.20603E-03,-48.74372E-03
+37.19000E-03,+627.13567E-03,-55.02513E-03
+37.21900E-03,-530.65326E-03,-34.92462E-03
+37.24800E-03,-627.13567E-03,-31.15578E-03
+37.27700E-03,+0.0E+00,-34.92462E-03
+37.30600E-03,+0.0E+00,-38.69347E-03
+37.33500E-03,+0.0E+00,-48.74372E-03
+37.36400E-03,+144.72362E-03,-34.92462E-03
+37.39300E-03,+530.65326E-03,-34.92462E-03
+37.42200E-03,+0.0E+00,-34.92462E-03
+37.45100E-03,+0.0E+00,-41.20603E-03
+37.48000E-03,+0.0E+00,-34.92462E-03
+37.50900E-03,+0.0E+00,-34.92462E-03
+37.53800E-03,+0.0E+00,-31.15578E-03
+37.56700E-03,+0.0E+00,-41.20603E-03
+37.59600E-03,-627.13567E-03,-38.69347E-03
+37.62500E-03,+241.20603E-03,-41.20603E-03
+37.65400E-03,+0.0E+00,-55.02513E-03
+37.68300E-03,+241.20603E-03,-34.92462E-03
+37.71200E-03,-144.72362E-03,-22.36181E-03
+37.74100E-03,+530.65326E-03,-21.10553E-03
+37.77000E-03,+0.0E+00,-34.92462E-03
+37.79900E-03,+0.0E+00,-41.20603E-03
+37.82800E-03,+0.0E+00,-34.92462E-03
+37.85700E-03,+241.20603E-03,-55.02513E-03
+37.88600E-03,+0.0E+00,-34.92462E-03
+37.91500E-03,+0.0E+00,-48.74372E-03
+37.94400E-03,+144.72362E-03,-31.15578E-03
+37.97300E-03,+0.0E+00,-41.20603E-03
+38.00200E-03,+0.0E+00,-38.69347E-03
+38.03100E-03,+241.20603E-03,-41.20603E-03
+38.06000E-03,+0.0E+00,-34.92462E-03
+38.08900E-03,+530.65326E-03,-28.64322E-03
+38.11800E-03,+0.0E+00,-34.92462E-03
+38.14700E-03,+0.0E+00,-21.10553E-03
+38.17600E-03,+627.13567E-03,-34.92462E-03
+38.20500E-03,+0.0E+00,-41.20603E-03
+38.23400E-03,+0.0E+00,-34.92462E-03
+38.26300E-03,-530.65326E-03,-34.92462E-03
+38.29200E-03,+144.72362E-03,-34.92462E-03
+38.32100E-03,-530.65326E-03,-42.46231E-03
+38.35000E-03,+0.0E+00,-34.92462E-03
+38.37900E-03,+289.44723E-03,-55.02513E-03
+38.40800E-03,+627.13567E-03,-51.25628E-03
+38.43700E-03,+241.20603E-03,-28.64322E-03
+38.46600E-03,+0.0E+00,-55.02513E-03
+38.49500E-03,-530.65326E-03,-34.92462E-03
+38.52400E-03,+627.13567E-03,-22.36181E-03
+38.55300E-03,+241.20603E-03,-34.92462E-03
+38.58200E-03,-482.41206E-03,-34.92462E-03
+38.61100E-03,+530.65326E-03,-34.92462E-03
+38.64000E-03,-144.72362E-03,-34.92462E-03
+38.66900E-03,+0.0E+00,-28.64322E-03
+38.69800E-03,-627.13567E-03,-38.69347E-03
+38.72700E-03,-530.65326E-03,-48.74372E-03
+38.75600E-03,+627.13567E-03,-38.69347E-03
+38.78500E-03,+241.20603E-03,-21.10553E-03
+38.81400E-03,+627.13567E-03,-18.59297E-03
+38.84300E-03,+0.0E+00,-34.92462E-03
+38.87200E-03,+0.0E+00,-55.02513E-03
+38.90100E-03,+0.0E+00,-42.46231E-03
+38.93000E-03,+771.85929E-03,-34.92462E-03
+38.95900E-03,+0.0E+00,-41.20603E-03
+38.98800E-03,-482.41206E-03,-22.36181E-03
+39.01700E-03,+0.0E+00,-48.74372E-03
+39.04600E-03,+0.0E+00,-18.59297E-03
+39.07500E-03,+0.0E+00,-28.64322E-03
+39.10400E-03,+0.0E+00,-38.69347E-03
+39.13300E-03,+530.65326E-03,-21.10553E-03
+39.16200E-03,+144.72362E-03,-34.92462E-03
+39.19100E-03,+241.20603E-03,-34.92462E-03
+39.22000E-03,+0.0E+00,-34.92462E-03
+39.24900E-03,+0.0E+00,-21.10553E-03
+39.27800E-03,+627.13567E-03,-34.92462E-03
+39.30700E-03,+0.0E+00,-34.92462E-03
+39.33600E-03,+0.0E+00,-38.69347E-03
+39.36500E-03,+0.0E+00,-34.92462E-03
+39.39400E-03,+627.13567E-03,-18.59297E-03
+39.42300E-03,+0.0E+00,-28.64322E-03
+39.45200E-03,+0.0E+00,-34.92462E-03
+39.48100E-03,-241.20603E-03,-34.92462E-03
+39.51000E-03,+0.0E+00,-34.92462E-03
+39.53900E-03,+0.0E+00,-34.92462E-03
+39.56800E-03,+0.0E+00,-38.69347E-03
+39.59700E-03,+0.0E+00,-48.74372E-03
+39.62600E-03,+0.0E+00,-31.15578E-03
+39.65500E-03,+530.65326E-03,-34.92462E-03
+39.68400E-03,-627.13567E-03,-22.36181E-03
+39.71300E-03,+241.20603E-03,-48.74372E-03
+39.74200E-03,+627.13567E-03,-34.92462E-03
+39.77100E-03,+0.0E+00,-34.92462E-03
+39.80000E-03,+0.0E+00,-31.15578E-03
+39.82900E-03,+0.0E+00,-28.64322E-03
+39.85800E-03,+0.0E+00,-34.92462E-03
+39.88700E-03,-530.65326E-03,-34.92462E-03
+39.91600E-03,+627.13567E-03,-38.69347E-03
+39.94500E-03,+530.65326E-03,-34.92462E-03
+39.97400E-03,+627.13567E-03,-55.02513E-03
+40.00300E-03,+0.0E+00,-34.92462E-03
+40.03200E-03,+0.0E+00,-14.82412E-03
+40.06100E-03,+0.0E+00,-21.10553E-03
+40.09000E-03,+0.0E+00,-31.15578E-03
+40.11900E-03,+241.20603E-03,-34.92462E-03
+40.14800E-03,-627.13567E-03,-18.59297E-03
+40.17700E-03,+0.0E+00,-41.20603E-03
+40.20600E-03,+0.0E+00,-14.82412E-03
+40.23500E-03,+771.85929E-03,-21.10553E-03
+40.26400E-03,+0.0E+00,-34.92462E-03
+40.29300E-03,+0.0E+00,-41.20603E-03
+40.32200E-03,+0.0E+00,-34.92462E-03
+40.35100E-03,+241.20603E-03,-34.92462E-03
+40.38000E-03,+0.0E+00,-34.92462E-03
+40.40900E-03,+0.0E+00,-41.20603E-03
+40.43800E-03,+627.13567E-03,-34.92462E-03
+40.46700E-03,+0.0E+00,-28.64322E-03
+40.49600E-03,+0.0E+00,-51.25628E-03
+40.52500E-03,+0.0E+00,-41.20603E-03
+40.55400E-03,+0.0E+00,-34.92462E-03
+40.58300E-03,+0.0E+00,-34.92462E-03
+40.61200E-03,+0.0E+00,-38.69347E-03
+40.64100E-03,+0.0E+00,-28.64322E-03
+40.67000E-03,+0.0E+00,-34.92462E-03
+40.69900E-03,+0.0E+00,-41.20603E-03
+40.72800E-03,+627.13567E-03,-18.59297E-03
+40.75700E-03,+0.0E+00,-34.92462E-03
+40.78600E-03,+0.0E+00,-31.15578E-03
+40.81500E-03,+530.65326E-03,-41.20603E-03
+40.84400E-03,+627.13567E-03,-34.92462E-03
+40.87300E-03,+241.20603E-03,-41.20603E-03
+40.90200E-03,+0.0E+00,-34.92462E-03
+40.93100E-03,+0.0E+00,-48.74372E-03
+40.96000E-03,+0.0E+00,-34.92462E-03
+40.98900E-03,+0.0E+00,-7.28643E-03
+41.01800E-03,+144.72362E-03,-18.59297E-03
+41.04700E-03,+0.0E+00,-41.20603E-03
+41.07600E-03,+0.0E+00,-34.92462E-03
+41.10500E-03,+0.0E+00,-28.64322E-03
+41.13400E-03,+0.0E+00,-31.15578E-03
+41.16300E-03,+0.0E+00,-21.10553E-03
+41.19200E-03,+627.13567E-03,-55.02513E-03
+41.22100E-03,+0.0E+00,-28.64322E-03
+41.25000E-03,+0.0E+00,-34.92462E-03
+41.27900E-03,+0.0E+00,-34.92462E-03
+41.30800E-03,+0.0E+00,-22.36181E-03
+41.33700E-03,+530.65326E-03,-55.02513E-03
+41.36600E-03,+482.41206E-03,-47.48744E-03
+41.39500E-03,+530.65326E-03,-41.20603E-03
+41.42400E-03,-144.72362E-03,-51.25628E-03
+41.45300E-03,+771.85929E-03,-34.92462E-03
+41.48200E-03,+771.85929E-03,-91.45729E-03
+41.51100E-03,+771.85929E-03,-81.40704E-03
+41.54000E-03,+771.85929E-03,-111.55779E-03
+41.56900E-03,+771.85929E-03,-101.50754E-03
+41.59800E-03,+771.85929E-03,-111.55779E-03
+41.62700E-03,+1.25427134E+00,-88.94472E-03
+41.65600E-03,+771.85929E-03,-75.12563E-03
+41.68500E-03,+1.30251255E+00,-81.40704E-03
+41.71400E-03,+1.54371858E+00,-75.12563E-03
+41.74300E-03,+1.54371858E+00,-101.50754E-03
+41.77200E-03,+2.02613063E+00,-75.12563E-03
+41.80100E-03,+1.54371858E+00,-81.40704E-03
+41.83000E-03,+916.58290E-03,-91.45729E-03
+41.85900E-03,+1.54371858E+00,-75.12563E-03
+41.88800E-03,+1.54371858E+00,-91.45729E-03
+41.91700E-03,+1.54371858E+00,-75.12563E-03
+41.94600E-03,+1.54371858E+00,-58.79397E-03
+41.97500E-03,+1.54371858E+00,-75.12563E-03
+42.00400E-03,+1.54371858E+00,-91.45729E-03
+42.03300E-03,+1.54371858E+00,-88.94472E-03
+42.06200E-03,+1.54371858E+00,-78.89447E-03
+42.09100E-03,+2.31557786E+00,-82.66332E-03
+42.12000E-03,+1.68844219E+00,-91.45729E-03
+42.14900E-03,+2.31557786E+00,-88.94472E-03
+42.17800E-03,+2.46030148E+00,-75.12563E-03
+42.20700E-03,+1.54371858E+00,-68.84422E-03
+42.23600E-03,+1.68844219E+00,-78.89447E-03
+42.26500E-03,+1.78492460E+00,-88.94472E-03
+42.29400E-03,+1.68844219E+00,-75.12563E-03
+42.32300E-03,+2.31557786E+00,-61.30653E-03
+42.35200E-03,+2.17085425E+00,-71.35678E-03
+42.38100E-03,+1.54371858E+00,-88.94472E-03
+42.41000E-03,+2.31557786E+00,-75.12563E-03
+42.43900E-03,+1.78492460E+00,-75.12563E-03
+42.46800E-03,+2.94271354E+00,-75.12563E-03
+42.49700E-03,+2.31557786E+00,-68.84422E-03
+42.52600E-03,+2.31557786E+00,-95.22613E-03
+42.55500E-03,+2.55678389E+00,-95.22613E-03
+42.58400E-03,+2.46030148E+00,-91.45729E-03
+42.61300E-03,+3.08743715E+00,-55.02513E-03
+42.64200E-03,+2.79798992E+00,-55.02513E-03
+42.67100E-03,+2.84623113E+00,-88.94472E-03
+42.70000E-03,+2.46030148E+00,-75.12563E-03
+42.72900E-03,+3.08743715E+00,-75.12563E-03
+42.75800E-03,+2.46030148E+00,-62.56282E-03
+42.78700E-03,+2.55678389E+00,-88.94472E-03
+42.81600E-03,+3.71457282E+00,-75.12563E-03
+42.84500E-03,+2.55678389E+00,-88.94472E-03
+42.87400E-03,+3.23216077E+00,-75.12563E-03
+42.90300E-03,+3.08743715E+00,-61.30653E-03
+42.93200E-03,+3.08743715E+00,-95.22613E-03
+42.96100E-03,+3.32864318E+00,-87.68844E-03
+42.99000E-03,+3.23216077E+00,-91.45729E-03
+43.01900E-03,+3.08743715E+00,-87.68844E-03
+43.04800E-03,+3.85929644E+00,-78.89447E-03
+43.07700E-03,+3.61809041E+00,-75.12563E-03
+43.10600E-03,+3.85929644E+00,-91.45729E-03
+43.13500E-03,+3.61809041E+00,-88.94472E-03
+43.16400E-03,+3.85929644E+00,-95.22613E-03
+43.19300E-03,+3.32864318E+00,-81.40704E-03
+43.22200E-03,+3.85929644E+00,-91.45729E-03
+43.25100E-03,+4.38994970E+00,-95.22613E-03
+43.28000E-03,+3.71457282E+00,-75.12563E-03
+43.30900E-03,+4.38994970E+00,-68.84422E-03
+43.33800E-03,+4.48643211E+00,-75.12563E-03
+43.36700E-03,+3.85929644E+00,-75.12563E-03
+43.39600E-03,+3.85929644E+00,-75.12563E-03
+43.42500E-03,+3.85929644E+00,-81.40704E-03
+43.45400E-03,+4.63115573E+00,-75.12563E-03
+43.48300E-03,+4.63115573E+00,-81.40704E-03
+43.51200E-03,+4.63115573E+00,-95.22613E-03
+43.54100E-03,+4.10050247E+00,-88.94472E-03
+43.57000E-03,+4.00402006E+00,-95.22613E-03
+43.59900E-03,+4.87236176E+00,-75.12563E-03
